record_id,source,content,review_title,published_at,likes,shares,views,rating,travel_type,language,hashtag,discovery_term,video_id,video_caption,comment_date_text,product_id,product_title,app_id,source_url,retrieved_at,clean_text,analysis_text
tiktok:01cc7f090479002f,tiktok_comment,"chicos, si quieren tiktoks más tranquilos sobre la vida tranquila en su fyp,,asegúrense de escribir un comentario largo como este o copiar y pegar. No sé por qué, pero últimamente he estado locamente obsesionado con con la vida tranquila y medida. Como mañanas tranquilas, una cama hecha, ventanas abiertas para respirar aire fresco, estudiar música suave, llevar un diario, cuidarse, limpiar la habitación, beber agua y simplemente una vida suave y tranquila. Hay algo muy relajante en ello: en rutinas tranquilas y en aprender a disfrutar de momentos sencillos. Me encantan los videos en los que la gente lee libros, cocina con calma, limpia sus habitaciones, sale con auriculares, mira atardeceres, va a bibliotecas, usa ropa acogedora, cuida las plantas y se sienta con una luz natural suave. Todo esto es tan curativo y refrescante que ni siquiera puedo explicar. Y también tengo una hiperfijación en habitaciones minimalistas y acogedoras, colores neutros cálidos, listas de reproducción tranquilas, cafés tranquilos, estudios nocturnos, amistades tranquilas, pequeños hábitos diarios y, en general, estilos de vida suaves y relajantes que hacen que todo sea más lento, limpio y significativo Copien y peguen",,,0,,,,,es,"#china,#chinatravel,#meetchina,#exploretheworld,#chinatrip",#ExploreChina,7654059716112403456,📍 Chengdu Sichuan #china #chinatravel #meetchina #exploretheworld #chinatrip ,7-14,,,,https://www.tiktok.com/@meetchinatour/video/7654059716112403743/,2026-07-23 05:51:59.067653+00:00,"chicos, si quieren tiktoks más tranquilos sobre la vida tranquila en su fyp,,asegúrense de escribir un comentario largo como este o copiar y pegar. No sé por qué, pero últimamente he estado locamente obsesionado con con la vida tranquila y medida. Como mañanas tranquilas, una cama hecha, ventanas abiertas para respirar aire fresco, estudiar música suave, llevar un diario, cuidarse, limpiar la habitación, beber agua y simplemente una vida suave y tranquila. Hay algo muy relajante en ello: en rutinas tranquilas y en aprender a disfrutar de momentos sencillos. Me encantan los videos en los que la gente lee libros, cocina con calma, limpia sus habitaciones, sale con auriculares, mira atardeceres, va a bibliotecas, usa ropa acogedora, cuida las plantas y se sienta con una luz natural suave. Todo esto es tan curativo y refrescante que ni siquiera puedo explicar. Y también tengo una hiperfijación en habitaciones minimalistas y acogedoras, colores neutros cálidos, listas de reproducción tranquilas, cafés tranquilos, estudios nocturnos, amistades tranquilas, pequeños hábitos diarios y, en general, estilos de vida suaves y relajantes que hacen que todo sea más lento, limpio y significativo Copien y peguen",chicos si quieren tiktoks tranquilos vida tranquila fyp escribir comentario largo copiar sé últimamente locamente obsesionado vida tranquila mañanas tranquilas cama hecha ventanas abiertas respirar aire fresco estudiar música suave llevar diario cuidarse limpiar habitación beber agua simplemente vida suave relajante ello rutinas tranquilas aprender disfrutar momentos encantan videos gente lee libros cocina calma limpia habitaciones sale auriculares mira atardeceres va bibliotecas usa ropa acogedora cuida plantas sienta luz natural tan curativo refrescante siquiera puedo hiperfijación habitaciones minimalistas acogedoras colores neutros cálidos listas reproducción tranquilas cafés tranquilos estudios nocturnos amistades tranquilas pequeños hábitos diarios general estilos vida suaves relajantes hacen lento limpio significativo copien peguen
tiktok:01ee437295c83185,tiktok_comment,"vorrei comprare, come posso fare?",,,0,,,,,it,"#foryou,#handmade,#fyp,#chineseculture,#china",#ExploreChina,7596423281717120000,Explore Rural Chinese handmade craftsmanship  #foryou #handmade #fyp #chineseculture #china ,3-15,,,,https://www.tiktok.com/@explorechina786/video/7596423281717120263/,2026-07-23 06:03:26.976505+00:00,"vorrei comprare, come posso fare?",vorrei comprare posso fare
tiktok:02005d75b949dfbf,tiktok_comment,Stunning videography,,,0,,,,,en,"#china,#fyp,#NatureofChina,#village,#cookingvlog",#ExploreChina,7624554253901696000,Explore Chinese village life  #china #fyp #NatureofChina #village #cookingvlog ,4-6,,,,https://www.tiktok.com/@chinesecraft786/video/7624554253901696278/,2026-07-23 05:52:14.765421+00:00,Stunning videography,stunning videography
tiktok:020cdd8e3db18e05,tiktok_comment,"Bạn bay từ đâu qua Trung Quốc ạ, giá tour có bao gồm máy bay chưa bạn",,,0,,,,,vi,"#jaynitravel,#trungquoc,#dulichtrungquoc,#nguyetchina",#ChinaTour,7596645013417659392,Tour 5 ngày 4 đêm gồm: Nam Kinh - Thượng Hải - Ô Trấn - Hàng Châu và đây là chi tiết trải nghiệm của mình nè! Mình đặt ở @Nguyệt China nha #jaynitravel #trungquoc #dulichtrungquoc #nguyetchina ,1-18,,,,https://www.tiktok.com/@jaynitravel/video/7596645013417659655/,2026-08-17 07:37:49.965743+00:00,"Bạn bay từ đâu qua Trung Quốc ạ, giá tour có bao gồm máy bay chưa bạn",bạn bay từ đâu qua trung quốc giá tour có bao gồm máy bay chưa bạn
tiktok:02111999e11e696f,tiktok_comment,2 adults and 1 child. How much?,,,0,,,,,en,"#travelchina,#chinatravel,#traveltiktok,#explorechina,#zhangjiajie",#ChinaTravel,7586869440764005376,Top 10 Scenic Spots in China.  #travelchina #chinatravel #traveltiktok #explorechina #zhangjiajie ,2025-12-30,,,,https://www.tiktok.com/@intotravelchina/video/7586869440764005662/,2026-07-24 08:18:03.637377+00:00,2 adults and 1 child. How much?,adults much
tiktok:02165afa484cf097,tiktok_comment,How is traveling there if you use a wheelchair ♿️?,,,0,,,,,en,"#ChinaTravel,#ChinaTour,#ExploreChina,#Travelchina,#Guizhou,#Guilin,#Chongqing",#ChinaTravel,7660058480321121280,"Most people avoid China in July and August... But if summer is the only time your family can travel, this might be the adventure your kids remember forever. Ancient civilizations, futuristic cities, hidden caves, waterfalls, villages, mountains, pandas, and theme parks — all connected by China's incredible high-speed rail. Would you take your family on this journey? #ChinaTravel #ChinaTour #ExploreChina #Travelchina #Guizhou #Guilin #Chongqing ",3d ago,,,,https://www.tiktok.com/@mac.in.china/video/7660058480321121566/,2026-07-24 07:38:42.994002+00:00,How is traveling there if you use a wheelchair ♿️?,traveling use wheelchair
tiktok:0224c11d002e40c3,tiktok_comment,So beautiful 😍,,,0,,,,,en,"#travelchina,#asiatravel,#shanghaicity,#thebund,#shanghai",#TravelChina,7565602614243609600,Shanghai bucket list: 10 MUST- DOs you will thank us for later 🏙️🇨🇳 1. Take a walk at the NORTH BUND promenade 🍵 2. Take a train to SUZHOU 🛶 3. Go to CITY GOD TEMPLE of Shanghai 🪷  4. Then head to YUYUAN garden 🐉 5. Must try theme coffee place - 13DE MARZO 🧸🧸 6. Take a walk through 1000 TREES buildings 🌳 7. Dinner at No3 WAREHOUSE restaurant for a cyber feast experience ( checkout our reel about it ) 🥘 🍸 8. Wander around TIANZIFANG street 💈🍭 9. Go Shopping on NANJING ROAD 🛍️ 10. HUANGPU RIVER CRUISE at night ✨ #travelchina #asiatravel #shanghaicity #thebund #shanghai ,4-14,,,,https://www.tiktok.com/@acasainlume/video/7565602614243609859/,2026-08-17 06:36:47.649387+00:00,So beautiful,beautiful
tiktok:022ae12499d4eb5f,tiktok_comment,trump's VPN,,,0,,,,,en,"#trump,#china,#chinatravel,#panda,#chongqing",#ChinaTravel,7660017316125494272,Spicy bamboo #trump #china #chinatravel #panda #chongqing ,3d ago,,,,https://www.tiktok.com/@trumpbyryan/video/7660017316125494558/,2026-07-24 07:42:35.312226+00:00,trump's VPN,trump vpn
tiktok:022dad3e3a174cba,tiktok_comment,ga pernah sebegininya aku pngen ke china🥰,,,0,,,,,id,"#yanguanancientcity,#盐官古城,#chinatravel,#travelbucketlist,#tiktoktravel",#ChinaTravel,7656635713844300800,"Yanguan Ancient City in Haining is the best spot to watch the amazing Qiantang River Tidal Bore, with time-honored royal buildings and profound literary heritage. #yanguanancientcity #盐官古城 #chinatravel #travelbucketlist #tiktoktravel ",7-2,,,,https://www.tiktok.com/@lamartin183/video/7656635713844301070/,2026-07-24 07:41:37.600823+00:00,ga pernah sebegininya aku pngen ke china,ga sebegininya pngen china
tiktok:0231aba087361a65,tiktok_comment,That's nothing compared to Epcot Center...🤣🤣🤣🤣🤣,,,0,,,,,en,"#shenzhen,#shenzhenchina,#lifeinchina,#travelchina,#livinginchina",#ChinaTravel,7656384468005014528,The science and technology museum in Shenzhen China is huge!!!! #shenzhen #shenzhenchina #lifeinchina #travelchina #livinginchina ,6-29,,,,https://www.tiktok.com/@bradinchina/video/7656384468005014805/,2026-07-24 07:37:09.921733+00:00,That's nothing compared to Epcot Center...,nothing compared epcot center
tiktok:02378f010380c82e,tiktok_comment,donde queda esa naturalesa,,,0,,,,,en,"#khamphatrungquoc,#khamphathegioi,#fyp,#amazing,#china",#ExploreChina,7636744589889506304,khu du lịch nổi tiếng ít người biết đến #khamphatrungquoc #khamphathegioi #fyp #amazing #china ,6-22,,,,https://www.tiktok.com/@khampha24gio/video/7636744589889506591/,2026-07-23 06:04:25.879251+00:00,donde queda esa naturalesa,donde queda esa naturalesa
tiktok:0242cbd421964fcc,tiktok_comment,Next year i come 😭😭😭,,,0,,,,,en,"#china,#travel,#shanghai,#chinatravel,#shanghaitravel",#ChinaTravel,7612524327686163456,Welcome to Shanghai 🇨🇳 #china #travel #shanghai #chinatravel #shanghaitravel ,5-19,,,,https://www.tiktok.com/@thewanderinghour/video/7612524327686163720/,2026-07-25 08:49:04.187259+00:00,Next year i come,next year come
tiktok:024953efe69397fa,tiktok_comment,王老吉凉茶美味しいよね🥰,,,0,,,,,ja,"#中国,#ひとり旅,#鳳凰古城",#ExploreChina,7671589962269150208,中国の鳳凰古城行ってきた🇨🇳 芙蓉鎮から高速鉄道で行きました🚄 #中国 #ひとり旅 #鳳凰古城 ,8-8,,,,https://www.tiktok.com/@imukenbb/video/7671589962269150485/,2026-08-17 06:29:20.070965+00:00,王老吉凉茶美味しいよね,王老吉凉茶美味しいよね
tiktok:024a3912a8a7563a,tiktok_comment,Hub kmn ?,,,0,,,,,en,"#Shanghai,#PrivateTourChina,#BusinessTourChina,#TurChina,#ChinaTravel",#ChinaTour,7608917596594883584,"Selamat datang di China by Locals! Kami hadir dengan satu tujuan sederhana — memperkenalkan China yang sesungguhnya, melalui sudut pandang warga lokal dan kisah nyata dari mereka yang mengenalnya paling baik🇨🇳 Baik kamu sedang merencanakan perjalanan seru ala lokal maupun membutuhkan pendampingan profesional untuk urusan bisnis, kami siap membantu🙏 DM kami di Instagram dan mari mulai perjalananmu di China!🤗 #Shanghai #PrivateTourChina #BusinessTourChina #TurChina #ChinaTravel",2-21,,,,https://www.tiktok.com/@chinabylocals/video/7608917596594883847/,2026-08-17 07:46:13.446343+00:00,Hub kmn ?,hub kmn
tiktok:024b3b68769d8205,tiktok_comment,えええー天井ないの？断崖までどうやって行くの？ロッククライミング？,,,0,,,,,ja,"#中国旅行,#海外旅行,#中国語,#世界旅行,#上海",#TravelChina,7567295787043130368,人生で一度は行って見たい「崖の上にある本屋さん」とは？✨ #中国旅行 #海外旅行 #中国語 #世界旅行 #上海 ,2025-10-31,,,,https://www.tiktok.com/@benilizchan/video/7567295787043130644/,2026-07-23 06:07:02.451009+00:00,えええー天井ないの?断崖までどうやって行くの?ロッククライミング?,えええー天井ないの 断崖までどうやって行くの ロッククライミング
tiktok:0250da62fc883ff9,tiktok_comment,reminded me of love in the clouds 🥀🫠,,,0,,,,,en,"#furongtown,#chinatravel,#asiatravel,#traveltiktok,#transition",#ChinaTravel,7631152510807378944,"The views from our hotel were actually insane🤯 This town was so magical📍Xiyue•Linjiang Inn, Furong Ancient Town, China. For £35 a night you cannot go wrong! #furongtown #chinatravel #asiatravel #traveltiktok #transition ",6-30,,,,https://www.tiktok.com/@lucymay_clarkson/video/7631152510807379222/,2026-08-17 08:11:07.035598+00:00,reminded me of love in the clouds 🫠,reminded love clouds
tiktok:0252d50ee8a7071c,tiktok_comment,معلش انت ازاي ماشية بااعجلة وسط العربيات انا شفت هناك فب كل مكان حارة مخصصة للعجل محدش بيمشي براها,,,0,,,,,ar,"#china,#الشعب_الصيني_ماله_حل,#الصين",#ChinaTravel,7593040975484849152,Consider this your survival guide to China as a foreigner 😳 ❌ You’ll definitely need to save this video if you’re planning a trip to China soon… 🇨🇳 These are 7 things to know before your China trip #china #الشعب_الصيني_ماله_حل ##الصين ,3-7,,,,https://www.tiktok.com/@ranaismail__/video/7593040975484849415/,2026-08-17 07:17:15.144651+00:00,معلش انت ازاي ماشية بااعجلة وسط العربيات انا شفت هناك فب كل مكان حارة مخصصة للعجل محدش بيمشي براها,معلش انت ازاي ماشية بااعجلة وسط العربيات انا شفت فب مكان حارة مخصصة للعجل محدش بيمشي براها
tiktok:02553caf5eb7cacb,tiktok_comment,螺蛳粉得来广西吃,,,0,,,,,ko,,#ChinaTravel,7662354605832965120,,7-14,,,,https://www.tiktok.com/@joycehysin/video/7662354605832965383/,2026-07-24 07:32:06.138966+00:00,螺蛳粉得来广西吃,螺蛳粉得来广西吃
tiktok:026826f00a59e2e7,tiktok_comment,China is beating us at capitalism,,,0,,,,,en,"#fyp,#tellme,#traveltiktok,#china,#hainan",#ChinaTravel,7661712451846589440,Can you believe what it costs to travel/live in China  This is in Sanya which is Chinas version of Hawaii. Here prices are higher than most cities except Shenzhen of Shanghai. However it’s unbelievable how affordable it is as a tourist.  Average cost of things in China: Hotel $40 Chinese meal $4 Western meal $10 Uber $2.50 Metro $0.60  Train $12  #fyp #tellme #traveltiktok #china #hainan ,7-14,,,,https://www.tiktok.com/@christian.grossi/video/7661712451846589726/,2026-07-24 07:32:34.452411+00:00,China is beating us at capitalism,china beating capitalism
tiktok:02797361a5f956e9,tiktok_comment,Baizhangji waterfalls are definitely like fantasy movies. Loads of water falls in this mountain.,,,0,,,,,en,,#ExploreChina,7662346873310694400,,1w ago,,,,https://www.tiktok.com/@travisleon1/video/7662346873310694678/,2026-07-23 05:57:42.474418+00:00,Baizhangji waterfalls are definitely like fantasy movies. Loads of water falls in this mountain.,baizhangji waterfalls definitely like fantasy loads water falls mountain
tiktok:028da51a73ad7191,tiktok_comment,dunia kultivator🤣🤣,,,0,,,,,en,"#Skyrider,#Qixingmountain,#Zhangjiajie,#China",#ExploreChina,7614068003029732352,"🇨🇳 The Sky Ladder is located on Qixing Mountain in Zhangjiajie, China. It is a popular extreme tourist attraction. Here's some information about the event: 1. Via Ferrata: This route is part of a 168-meter via ferrata suspended at an altitude of approximately 1,500 meters above sea level. 2. Safety: While it may seem thrilling, this attraction is equipped with a double harness system using 12mm steel cables and double-locking carabiners to ensure visitor safety. 3. Views: The ladder offers stunning views of the quartz sand cliffs and the surrounding national park, often making visitors feel like they are walking among the clouds. 4. Requirements: A sufficient level of physical fitness and courage are required, as the ladder can sway after passing a certain height. 🇨🇳 #Skyrider #Qixingmountain #Zhangjiajie #China ",3-8,,,,https://www.tiktok.com/@l1m_888_/video/7614068003029732616/,2026-08-17 06:32:52.762793+00:00,dunia kultivator,dunia kultivator
tiktok:0299a7288bea9cb5,tiktok_comment,行きたいけど歩く自信ない(´；ω；｀),,,0,,,,,ja,"#科学普及,#fyp",#ExploreChina,7636642839006301184,#科学普及 #fyp ,5-9,,,,https://www.tiktok.com/@gm07538/video/7636642839006301461/,2026-07-23 06:02:06.001453+00:00,行きたいけど歩く自信ない( ́;ω;`),行きたいけど歩く自信ない
